content
" Chart-topping pop band Busted have confirmed that they plan to ""take a break"", following rumours that they were on the verge of splitting.  A statement from the band's record company Universal said frontman Charlie Simpson planned to spend some time working with his other band, Fightstar. However they said that Busted would ""reconvene in due course"". The band have had eight top three hits, including four number ones, since they first hit the charts in 2002. Their singles include What I Go To School For, Year 3000, Crashed The Wedding, You Said No, and Who's David?  The band, which also includes members Matt Jay and James Bourne, made the top ten with their self-titled debut album, as well as the follow-up, A Present For Everyone, in 2003. They won best pop act and best breakthrough act at the 2004 Brit Awards and were nominated for best British group. Most recently they topped the charts with the theme from the live-action film version of Thunderbirds, which was voted Record Of The Year on the ITV1 show. The band have capitalised on a craze for artists playing catchy pop music with rock overtones. The trio are seen as an alternative to more manufactured artists who are not considered credible musicians because they do not write their own songs or play their own instruments. However, recent rumours have suggested that Simpson has been wanting to quit the band to focus on Fightstar. He now plans to take Fightstar on tour. "
" Boss Graeme Souness felt Newcastle were never really in danger of going out of the Uefa Cup against Heerenveen.  An early own goal followed by an Alan Shearer strike earned them a 2-1 win and a place in the Uefa Cup last 16. ""Obviously with winning in the first leg it gave us a great advantage,"" he said after the 4-2 aggregate victory. ""We got our goals early and in the minds of some players the job was done but then they got a goal and perhaps made us a bit nervous."" Shearer's goal moved him within 12 of Jackie Milburn's club scoring record of 200 for the Magpies. But Souness said he did not think beating the record would have any bearing on his decision to retire at the end of the season. ""I think if he got it this year he would want to stay next year anyway,"" he added.  ""He struck the ball very well - he always has done - and I think it was the power and pace that beat the goalkeeper."" Souness also paid tribute to Laurent Robert, who was at the heart of much of United's attacking play. ""In the first half he did really well and did everything you want from a wide player. More of the same in future please,"" he said. "
" French consumers increased their spending by 1.5% in January, a figure which bodes well for the country's economic growth, figures revealed.  The National Statistic Institute (INSEE) added that consumer spending in January rose 3.8% on a year-on-year basis. Rising sales of household equipment were behind the increase. The INSEE also said that French consumer prices fell 0.6% in January, but were up 1.6% on an annual basis.  Despite the general increase in spending in January, French households bought fewer cars in January. According to the INSEE, car sales fell 2.8% in January, following a fall of 0.6% in December. But on a year-on-year basis, the sector still saw a sales increase of 6.5%. Consumer spending fuelled France's economic growth in the last quarter of 2004 and analysts expect that it will continue to support the economy. ""It's a growth that will remain fragile and vulnerable to risks like a strong rise in long-term interest rates, tension in the oil price,"" Emmanuel Ferry, from Exane BNP Paribas told Reuters news agency.  Meanwhile in Italy, consumer confidence rose to its highest level since October 2004. Economic research group ISAE has said that Italian consumer confidence rose to 104.4 from 103.3, despite a slight deterioration in short-term sentiment. "
" Teenagers questioned for a survey have shown little interest in politics - and have little knowledge.  Only a quarter of 14-16 year olds knew that Labour was the government, the Tories were the official Opposition and the Lib Dems were the third party. Almost all could identify Tony Blair, but only one in six knew who Michael Howard was, and just one in 10 recognised Charles Kennedy. The ICM survey interviewed 110 pupils for education watchdog Ofsted. Nearly half those pupils polled said it was not important for them to know more about what the political parties stand for. And 4% of those questioned thought the Conservatives were in power - while 2% of them believed the Lib Dems were. The survey also looked at issues of nationality. It found the Union flag and fish and chips topped the list of symbols and foods associated with being British. Many of the pupils also looked on themselves as English, Scottish or Welsh, rather than British; while the notion of being European hardly occurred to anyone. "
" The careers of sprinters Kostas Kenteris and Katerina Thanou are over, says the boss of the organisation that cleared them of missing a drugs test.  Greek Athletics Federation boss Vassilli Sevastis told the country's parliament: ""I believe Kenteris and Thanou won't race again. ""The damage to their commercial interests has been done,"" he added. Athletics bosses are considering its reponse to the ruling, while the athletes face a trial in a Greek court. Greek prosecutors have brought spearate charges of missing the drugs test and faking a motorcycle accident. Speaking to the Greek Parliament on Tuesday, Sevastis said that the evidence sent by the International Olympic Committee and athletics governing body the IAAF was not strong enough for the Greek Association to find the sprinters guilty.  ""We were given the task of getting the snake out if its hole but we were not given any evidence to do it with,"" he said. ""So how can you as a Greek with your hand on your heart try the athletes?"" he added. The athletes are technically free to compete while the IAAF reviews its response to the decision to clear Kenteris and Thanou. But Sevastis said: ""It does not matter if they are found guilty at the Court of Arbitration for Sport and the current decision is reversed."" "
" The first convictions for piracy over peer-to-peer networks have been handed down in the US.  New Yorker William Trowbridge and Texan Michael Chicoine have pleaded guilty to charges that they infringed copyright by illegally sharing music, movies and software. The two men faced charges following raids in August on suspected pirates by the FBI. The pair face jail terms of up to five years and a $250,000 (£130,000) fine.  In a statement the US Department of Justice said the two men operated the central hubs in a piracy community organised across the Direct Connect peer-to-peer network. The piracy group called itself the Underground Network and membership of it demanded that users share between one and 100 gigabytes of files. Direct Connect allows users to set themselves up as central servers that act as co-ordinating spots for sharers. Users would swap files, such as films and music, by exchanging data over the network. During its investigation FBI agents reportedly downloaded 84 movies, 40 software programs, 13 games and 178 ""sound recordings"" from the five hubs that made up the larger piracy group. The raids were organised under the umbrella of Operation Digital Gridlock which was aimed at fighting ""criminal copyright theft on peer-to-peer networks"". In total, six raids were carried out in August. Five were on the homes of suspected copyright thieves and one on a net service firm. The Department of Justice said that both men pleaded guilty to one count of conspiracy to commit felony copyright infringement. They also pleaded guilty to acting for commercial advantage. The two men are due to be sentenced on 29 April. "
" Climate change could be completely out of control within several decades, the Scottish Environment Protection Agency is warning a committee of MSPs.  Experts are giving evidence on the subject to the Scottish Parliament's environment committee. Officials believe nuclear energy and wind farms may be better options than trying to tackle global warming. Solutions suggested by conservationists include reducing internal UK air travel and boosting electric trains. The evidence is part of the committee's inquiry into the impact of climate change in Scotland. Sepa is attempting to curb global warming gases, as pollution from transport emissions increases.  Ecologists are warning MSPs that Scotland may have to accept ""significant intrusion"" from wind farms. It is likely also that nuclear power will be needed for possibly several decades. Sepa predict that the two methods will remain as energy sources until climate change is under control. Experts studying the seas off Scotland's west coast have already forecast more devastating weather of the type which caused havoc across the country last month.  They predicted that damaging storms will become more frequent. Researchers from the University of the Highlands and Islands and Southampton have been looking at wave heights in the Atlantic over the last nine years. The project was conducted jointly by the Environmental Research Institute in Thurso, which is part of the University of the Highlands and Islands (UHI) Millennium Institute network, and the Southampton Oceanography Centre. Scientists carried out a series of studies, including the use of satellites to assess wave heights in the seas around the west coast and the Hebrides. "
" Singers Jennifer Lopez and husband Marc Anthony, a Latin pop star, are to perform a duet at this month's Grammy Awards in Los Angeles.  Anthony became Lopez's third husband in June 2004. He won a Grammy in 1998 and is nominated for two more this year. The 13 February ceremony will also include a rendition of The Beatles' Across The Universe by Bono, Stevie Wonder, Norah Jones and Brian Wilson. The song will go on sale online to raise money for the tsunami aid effort. The awards show will also feature performances from U2, Green Day, Alicia Keys and Kanye West - but the Lopez and Anthony duet is likely to be one of the biggest talking points.  Anthony, born in New York to a Puerto Rican family, is reported to be the biggest-selling salsa artist of all time. He is nominated this year for best Latin pop album and best salsa/merengue album. The tsunami tribute song will also feature Alicia Keys, Velvet Revolver and Tim McGraw. Fans will be able to download it for $0.99 (£0.53) from iTunes, or purchase the video from the CBS TV network's site. Kanye West, the rapper who leads the awards with 10 nominations, will perform alongside John Legend, Mavis Staples and the Blind Boys of Alabama. There will also be a tribute to Ray Charles featuring Bonnie Raitt and Billy Preston and a celebration of southern rock with Tim McGraw, Gretchen Wilson, Lynyrd Skynyrd, Dickie Betts and Elvis Bishop. Ray Charles, who died in June 2004, has seven posthumous nominations. Alicia Keys and Usher share eight nominations each. "
" Second seed Joachim Johansson won his second career title with a 7-5 6-3 win over Taylor Dent at the Australian hardcourt championships in Adelaide.  The Swede was made to graft, American Dent surviving three break points in the fifth game of the match. But Johansson got the breakthrough with a sublime backhand return winner and won the second set with more ease. His first tournament win was at Memphis in 2004, helping him leap from 113th in the world rankings to number 11. Afterwards, Dent said he rated US Open semi-finalist Johansson as a top contender at the Australian Open, which starts on 17 January. ""I believe men's tennis is all about holding serve and if he's playing like that on his own serve I don't see how guys are going to break him,"" said Dent. Johansson was more restrained in his assessment: ""I have to improve my serve if I'm going to go all the way in Melbourne."" "
" Elena Dementieva swept aside defending champion Venus Williams 6-3 6-2 to win Hong Kong's Champions Challenge event.  The Russian, ranked sixth in the world, broke Williams three times in the first set, while losing her service once. Williams saved three championship points before losing the match at the Victoria Park tennis court. ""It's really a great start to the year no matter whether it's an exhibition or not. I was trying to play my best and I really did it,"" said Dementieva. ""This will give me all the confidence before the Grand Slams. I was trying so hard to win this tournament."" Williams, 24, was disappointed with her display. ""She played some nice points, but it was mostly me committing unforced errors - four or five errors in each game,"" she said. Before the match, organizers auctioned off rackets belonging to the players, raising £115,000 for victims of the tsunami disaster. "
" The New York music studio where John Lennon spent his final hours is to close next month.  The Hit Factory, which opened 37 years ago, has played host to some of the biggest stars in music, including Paul Simon, Madonna and David Bowie. However, the rise in digital recording has affected business at the studio, which is relocating to smaller premises in Miami. Lennon recorded his final album Double Fantasy at the studio in 1979.  The studio was founded by Jerry Ragovoy in 1968. In 1975 it was sold to fellow producer Edward Germano, who turned it into a 100,000 square foot studio with seven recording rooms and live mastering suites. His first client was Stevie Wonder, who recorded part of his classic album Songs In The Key Of Life there. Other well-known albums to be recorded or partially recorded at the studio include Bruce Springsteen's Born In The USA, the Rolling Stones' Emotional Rescue and Paul Simon's Graceland. Michael Jackson, Billy Joel, Jay-Z and Beyonce are also among artists who have used the Hit Factory in the past, as well as 50 Cent who survived an attempt on his life as he left the premises in 2000. The studio made history in 1994 when it won a record 41 Grammy nominations for songs recorded, mastered or mixed there, including the soundtrack to the Whitney Houston film The Bodyguard. "
" EuroDisney, the European home of Mickey Mouse and friends, has said it will sell 253m euros (£175m; $328m) of new shares as it looks to avoid insolvency.  The sale is the last part of a plan to restructure 2.4bn euros-worth of debts. Despite struggling since it was opened in 1992, EuroDisney has recently made progress in turning its business around and ticket sales have picked up. However, analysts still question whether it attracts enough visitors to stay open, even with the restructuring.  EuroDisney remains Europe's largest single tourist attraction, attracting some 12.4 million visitors annually. A new attraction - Walt Disney Studios - has recently opened its site near Paris. The company's currently traded stock tumbled in Paris on the latest news, shedding 15% to 22 euro cents. EuroDisney will sell the new shares priced at 9 euros cents each. The US Disney Corporation and Saudi Arabian prince Al-Walid bin Talal, the firm's two main shareholders, will buy the new stock. The restructuring deal is the second in the firm's troubled financial history; its finances were first reorganised in 1994. "
" A controversial film starring Hollywood actor Kevin Bacon as a convicted paedophile won top honours at the London Film Festival on Thursday.  The Woodsman won the Satyajit Ray Award, named after the Indian director. The low-budget film, directed by Nicole Kassell, is about a convicted child molester trying to rebuild his life after 12 years in jail. Judges said the film tackled the contentious subject with ""great insight and sensitivity"". Previous films to take the prize include the Oscar-winning Boys Don't Cry, which was about the true life story of murdered transsexual Brandon Teena.  British writer-director Amma Asante won the UK Film Talent Award this year for her debut feature A Way Of Life. Set in South Wales, the film is about a teenage single mother who becomes embroiled in a tense stand-off with a Turkish neighbour. Also on Thursday night, the Fipresci International Critics Awards went to Aaltra, a Belgian film about the handicapped; and the Sutherland Trophy, which was won by Jonathan Caouette for his film Tarnation. The festival closed with a screening of the film I Heart Huckabees, starring Jude Law and Dustin Hoffman and directed by Three Kings film-maker David O Russell. The festival this year also included the first European screening of the new Pixar animation The Incredibles, and the British film Bullet Boy, starring So Solid Crew rapper Asher D. "
